Daytime/evening_attendance_,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,International,Curricular_units_1st_sem_(credited),Curricular_units_1st_sem_(enrolled),Curricular_units_1st_sem_(evaluations),Curricular_units_1st_sem_(approved),Curricular_units_1st_sem_(grade),Curricular_units_1st_sem_(without_evaluations),Curricular_units_2nd_sem_(credited),Curricular_units_2nd_sem_(enrolled),Curricular_units_2nd_sem_(evaluations),Curricular_units_2nd_sem_(approved),Curricular_units_2nd_sem_(grade),Curricular_units_2nd_sem_(without_evaluations),Unemployment_rate,Inflation_rate,GDP,Marital_status_1,Marital_status_2,Marital_status_3,Marital_status_4,Marital_status_5,Marital_status_6,Application_mode_1,Application_mode_2,Application_mode_5,Application_mode_7,Application_mode_10,Application_mode_15,Application_mode_16,Application_mode_17,Application_mode_18,Application_mode_26,Application_mode_27,Application_mode_39,Application_mode_42,Application_mode_43,Application_mode_44,Application_mode_51,Application_mode_53,Application_mode_57,Course_33,Course_171,Course_8014,Course_9003,Course_9070,Course_9085,Course_9119,Course_9130,Course_9147,Course_9238,Course_9254,Course_9500,Course_9556,Course_9670,Course_9773,Course_9853,Course_9991,Nacionality_1,Nacionality_2,Nacionality_6,Nacionality_11,Nacionality_13,Nacionality_14,Nacionality_17,Nacionality_21,Nacionality_22,Nacionality_24,Nacionality_25,Nacionality_26,Nacionality_32,Nacionality_41,Nacionality_62,Nacionality_100,Nacionality_101,Nacionality_103,Nacionality_105,Nacionality_108,Nacionality_109,Father's_occupation_195,is_application_order_1,is_application_order_2,is_application_order_3_or_more,is_sem1_grade_0,is_sem2_grade_0,approval_rate_sem1,approval_rate_sem2,grade_delta,Progress_Lag,mother_qual_level,mother_qual_lvl_0,mother_qual_lvl_1,mother_qual_lvl_2,mother_qual_lvl_3,mother_qual_lvl_4,mother_qual_lvl_5,father_qual_level,father_qual_lvl_0,father_qual_lvl_1,father_qual_lvl_2,father_qual_lvl_3,father_qual_lvl_4,father_qual_lvl_5,prev_qual_level,prev_qual_lvl_0,prev_qual_lvl_1,prev_qual_lvl_2,prev_qual_lvl_3,prev_qual_lvl_4,prev_qual_lvl_5,age_lt20,age_20_25,age_25_35,age_35plus,financial_risk,Target,Target_str
1,2.681001715534707,1,0,0,1,0,0,0,-0.3008130582498372,-0.109105147316254,-0.3108793149329069,0.4180498886958897,0.7280117077887626,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,-0.2693577879869185,0.518903690034754,0.8880504135456412,-0.199440991148615,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8272466619352101,0.8869818269952736,0.3809942582957197,0,-0.5887974004118917,0,1,0,0,0,0,-0.4471141916110865,0,1,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,2,Graduate
1,0.0429464792590239,1,0,0,1,0,0,0,-0.3008130582498372,0.2941372684958662,-0.3108793149329069,0.741267768386665,0.596258669308471,-0.1992730314841147,-0.2824423108896146,0.8051441857612031,0.2372913846551423,1.18238054688844,0.8493596595243277,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8272466619352101,0.8869818269952736,0.5320325103477485,0,0.6058092033130379,0,0,0,1,0,0,0.8200435173494817,0,0,0,1,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,2,Graduate
0,-0.2194778636165671,0,0,0,1,0,0,0,-0.3008130582498372,-0.109105147316254,-0.0715666145217044,0.0948320090051144,0.280641315934041,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,-0.016033201665888,0.518903690034754,0.1477470098307431,-0.199440991148615,-0.2876384574425296,0.1243864731841758,0.7657608350016585,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3708826088833789,0.8869818269952736,-0.2039356996512282,1,-1.1861007022743564,1,0,0,0,0,0,0.1864646628691975,0,0,1,0,0,0,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,0,2,Graduate
1,-0.0606420771392357,1,0,0,1,0,0,0,-0.3008130582498372,-0.5123475631283743,-0.7895047157553119,0.0948320090051144,0.156754130497349,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,0.7439405572972032,-1.13978845209946,0.1477470098307431,-0.199440991148615,-0.2876384574425296,0.1243864731841758,0.7657608350016585,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8272466619352101,-1.289272870147166,0.0036732431693783,5,1.8004158070379674,0,0,0,0,0,1,2.08720122631005,0,0,0,0,0,1,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,0,0,Dropout
1,-0.5026199177718101,1,0,0,1,0,0,0,-0.3008130582498372,-2.5285596421889753,-1.9860682178113245,-1.5212573894487618,-2.1971023927998017,-0.1992730314841147,-0.2824423108896146,-2.8383365740470685,-2.0426298922341317,-1.471526880526303,-1.963488622985818,-0.199440991148615,-1.0009723271182625,0.1243864731841758,1.545606837207885,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-1.9109376563757776,-1.724523809575654,0.1420792050497829,0,1.8004158070379674,0,0,0,0,0,1,0.1864646628691975,0,0,1,0,0,0,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,0,0,Dropout
1,-0.371407746334015,1,0,0,1,0,0,0,2.2413014970458267,2.310349347556467,0.8856841871231055,2.3573571668405413,0.4699134047956539,-0.1992730314841147,1.8027054294118536,2.171449470689305,2.0105634889023554,2.177595832168968,0.819503802090558,-0.199440991148615,-1.0009723271182625,0.1243864731841758,1.545606837207885,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8272466619352101,0.8869818269952736,0.6899361374930509,0,0.6058092033130379,0,0,0,1,0,0,0.1864646628691975,0,0,1,0,0,0,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,0,2,Graduate
1,-1.863082958468955,0,0,0,1,0,1,0,-0.3008130582498372,0.2941372684958662,-0.0715666145217044,0.741267768386665,0.6187500928550133,-0.1992730314841147,-0.2824423108896146,0.8051441857612031,-0.016033201665888,1.18238054688844,0.7979116194822066,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8272466619352101,0.8869818269952736,0.4015903835755414,0,0.6058092033130379,0,0,0,1,0,0,-0.4471141916110865,0,1,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,2,Graduate
1,0.0429464792590239,1,0,0,1,0,0,0,-0.3008130582498372,0.2941372684958662,0.4070587863007005,0.741267768386665,0.4664720940890793,-0.1992730314841147,-0.2824423108896146,0.8051441857612031,1.757238902581325,0.8506421184615969,0.367096166487009,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8272466619352101,0.5605436224239077,-0.1199035085095543,1,0.0085059014505731,0,0,1,0,0,0,-1.0806930460913706,1,0,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,0,Dropout
1,0.3813357634933395,1,0,0,1,0,1,0,-0.3008130582498372,0.6973796843079865,-0.0715666145217044,0.741267768386665,0.76793091198503,-0.1992730314841147,-0.2824423108896146,0.8051441857612031,-0.016033201665888,0.8506421184615969,0.7926335304001653,-0.199440991148615,-0.2876384574425296,0.1243864731841758,0.7657608350016585,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4849736221463366,0.5605436224239077,0.1420792050497829,2,0.6058092033130379,0,0,0,1,0,0,-0.4471141916110865,0,1,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,2,Graduate
1,-0.1849483448171472,0,0,0,1,0,0,0,-0.3008130582498372,0.6973796843079865,-0.0715666145217044,0.741267768386665,0.799787616811608,-0.1992730314841147,-0.2824423108896146,0.8051441857612031,-0.016033201665888,0.8506421184615969,0.8222456665487613,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4849736221463366,0.5605436224239077,0.1420792050497829,2,1.8004158070379674,0,0,0,0,0,1,0.8200435173494817,0,0,0,1,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,1,Enrolled
1,0.2777472070950798,1,0,0,1,0,0,0,-0.3008130582498372,0.6973796843079865,-0.0715666145217044,0.741267768386665,0.8381336503991555,-0.1992730314841147,-0.2824423108896146,0.8051441857612031,-0.016033201665888,0.8506421184615969,0.8578899045054044,-0.199440991148615,-0.2876384574425296,0.1243864731841758,0.7657608350016585,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4849736221463366,0.5605436224239077,0.1420792050497829,2,0.6058092033130379,0,0,0,1,0,0,0.8200435173494817,0,0,0,1,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,2,Graduate
0,-0.4819022064921583,0,0,0,1,0,0,0,-0.3008130582498372,-0.5123475631283743,-0.7895047157553119,0.0948320090051144,0.941372971596399,-0.1992730314841147,-0.2824423108896146,-0.5611610991668988,-0.522682374307949,0.1871652616079112,0.7235385460534415,-0.199440991148615,-0.1750067938095195,-0.454252598705197,0.8891263042772198,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8272466619352101,0.8869818269952736,-0.2731386805914302,0,1.8004158070379674,0,0,0,0,0,1,2.08720122631005,0,0,0,0,0,1,3.495737586160138,0,0,0,0,0,1,0,0,1,0,0,1,Enrolled
1,-0.9445977584043854,1,0,0,1,0,1,0,-0.3008130582498372,0.2941372684958662,-0.3108793149329069,0.741267768386665,0.4871199583285279,-0.1992730314841147,-0.2824423108896146,0.8051441857612031,-0.016033201665888,1.18238054688844,0.927464715132314,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8272466619352101,0.8869818269952736,0.8557349459956186,0,0.0085059014505731,0,0,1,0,0,0,0.1864646628691975,0,0,1,0,0,0,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,0,2,Graduate
1,-0.3506900350543622,1,0,0,1,0,0,0,-0.3008130582498372,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.5903592795257714,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,-0.522682374307949,-1.471526880526303,-1.963488622985818,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8272466619352101,-1.724523809575654,-4.529122008413869,6,0.6058092033130379,0,0,0,1,0,0,0.8200435173494817,0,0,0,1,0,0,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,0,0,Dropout
1,-0.5993025704101862,1,0,0,1,0,0,0,-0.3008130582498372,-0.5123475631283743,0.646371486711903,0.0948320090051144,0.3494675300655368,2.695912161572449,-0.2824423108896146,-0.5611610991668988,-0.2693577879869185,0.1871652616079112,0.4548358291495155,-0.199440991148615,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8272466619352101,0.8869818269952736,0.2343498463033856,0,-0.5887974004118917,0,1,0,0,0,0,0.8200435173494817,0,0,0,1,0,0,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,0,2,Graduate
1,-0.5647730516107663,0,0,0,1,0,0,0,-0.3008130582498372,-0.5123475631283743,-0.5501920153441094,0.0948320090051144,0.5697114152863227,-0.1992730314841147,-0.2824423108896146,-0.5611610991668988,-0.522682374307949,0.1871652616079112,0.5316080339792087,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.4062111231161736,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8272466619352101,0.8869818269952736,0.0036732431693783,0,1.8004158070379674,0,0,0,0,0,1,0.1864646628691975,0,0,1,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,2,Graduate
1,0.1396291318974001,0,0,0,1,0,0,0,-0.3008130582498372,-0.5123475631283743,-0.3108793149329069,-0.2283858706856607,0.2290216553354193,-0.1992730314841147,-0.2824423108896146,-0.5611610991668988,0.2372913846551423,-0.8080500236726174,0.0517817537936266,-0.199440991148615,-1.4890428695279747,0.9923450810182352,0.1401216693898834,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2796097982730127,-0.6799215549472829,-0.2904394258264811,4,-1.1861007022743564,1,0,0,0,0,0,0.1864646628691975,0,0,1,0,0,0,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,0,1,Enrolled
1,1.1271733695608104,1,0,0,1,0,1,0,-0.3008130582498372,-2.5285596421889753,-1.9860682178113245,-1.5212573894487618,-2.1971023927998017,-0.1992730314841147,-0.2824423108896146,-2.8383365740470685,-2.0426298922341317,-1.471526880526303,-1.963488622985818,-0.199440991148615,-1.4890428695279747,0.9923450810182352,0.1401216693898834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1.9109376563757776,-1.724523809575654,0.1420792050497829,0,-1.1861007022743564,1,0,0,0,0,0,-1.0806930460913706,1,0,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,0,2,Graduate
1,1.762516515470136,1,0,0,1,0,0,0,-0.3008130582498372,-2.5285596421889753,-1.9860682178113245,-1.5212573894487618,-2.1971023927998017,-0.1992730314841147,-0.2824423108896146,-2.8383365740470685,-2.0426298922341317,-1.471526880526303,-1.963488622985818,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,-1.9109376563757776,-1.724523809575654,0.1420792050497829,0,1.8004158070379674,0,0,0,0,0,1,2.08720122631005,0,0,0,0,0,1,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,0,1,Enrolled
1,1.9835054357864228,1,0,0,1,0,0,0,2.6649872562617705,2.310349347556467,2.082247689179118,2.034139287149766,0.8437648861008237,-0.1992730314841147,1.8027054294118536,1.260579280737237,0.4906159709761728,0.8506421184615969,0.7509571906354747,-0.199440991148615,-1.0009723271182625,0.1243864731841758,1.545606837207885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5990646354092943,0.3066472410906231,-0.0601372976975618,3,0.6058092033130379,0,0,0,1,0,0,0.1864646628691975,0,0,1,0,0,0,1.6612010403508315,0,0,0,0,1,0,0,0,1,0,0,2,Graduate
1,1.8591991681085125,1,0,0,1,0,0,0,-0.3008130582498372,-0.109105147316254,-0.3108793149329069,0.4180498886958897,1.2245436811659811,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,-0.522682374307949,0.518903690034754,1.0434227328438297,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8272466619352101,0.8869818269952736,-0.1709818992035136,0,1.8004158070379674,0,0,0,0,0,1,2.08720122631005,0,0,0,0,0,1,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,2,Graduate
1,0.7473486627671915,0,0,0,1,0,0,0,-0.3008130582498372,0.2941372684958662,0.4070587863007005,0.741267768386665,0.9300166462647024,-0.1992730314841147,-0.2824423108896146,0.8051441857612031,-0.016033201665888,1.18238054688844,1.057977463342792,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8272466619352101,0.8869818269952736,0.3488231106086372,0,0.0085059014505731,0,0,1,0,0,0,0.8200435173494817,0,0,0,1,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,2,Graduate
1,1.1271733695608104,0,0,0,1,0,1,0,-0.3008130582498372,0.2941372684958662,-0.3108793149329069,0.741267768386665,0.5785604999603715,-0.1992730314841147,-0.2824423108896146,0.8051441857612031,-0.016033201665888,1.18238054688844,0.9298638465332416,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8272466619352101,0.8869818269952736,0.7068249602225057,0,0.6058092033130379,0,0,0,1,0,0,-1.0806930460913706,1,0,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,2,Graduate
1,-0.2609132861758707,0,0,0,1,0,0,0,-0.3008130582498372,-0.5123475631283743,-0.0715666145217044,0.0948320090051144,0.7280117077887626,2.695912161572449,-0.2824423108896146,-0.5611610991668988,-0.522682374307949,-0.1445731668189316,0.2916948938864177,2.4541738805550626,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8272466619352101,0.3646806996810882,-0.694123481310994,1,-1.1861007022743564,1,0,0,0,0,0,-1.0806930460913706,1,0,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,0,2,Graduate
1,0.7680663740468422,1,0,0,1,0,0,0,-0.3008130582498372,-0.109105147316254,-0.3108793149329069,0.4180498886958897,0.6935986007230148,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,-0.2693577879869185,0.1871652616079112,0.9154690581276744,-0.199440991148615,-0.1750067938095195,-0.454252598705197,0.8891263042772198,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8272466619352101,0.4517308875667858,0.4880941097507942,1,0.6058092033130379,0,0,0,1,0,0,0.8200435173494817,0,0,0,1,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,1,Enrolled
1,0.9338080642840582,0,0,0,1,0,1,0,-0.3008130582498372,-0.109105147316254,0.167746085889498,0.4180498886958897,0.1429888876710499,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,-0.522682374307949,0.518903690034754,0.4036543592630536,-0.199440991148615,-0.2876384574425296,0.1243864731841758,0.7657608350016585,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8272466619352101,0.8869818269952736,0.4880941097507942,0,0.6058092033130379,0,0,0,1,0,0,0.8200435173494817,0,0,0,1,0,0,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,0,2,Graduate
1,0.2086881694962399,1,0,0,1,0,0,0,-0.3008130582498372,0.6973796843079865,-0.0715666145217044,1.06448564807744,0.6443018248513311,-0.1992730314841147,-0.2824423108896146,0.8051441857612031,-0.016033201665888,1.18238054688844,0.6777151362957186,-0.199440991148615,-0.8132528877299118,-1.466870974511599,-1.3755112388527264,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8272466619352101,0.8869818269952736,0.1420792050497829,0,1.8004158070379674,0,0,0,0,0,1,0.1864646628691975,0,0,1,0,0,0,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,2,Graduate
1,-1.531599577994524,0,0,1,0,0,0,0,0.5465584601820507,0.2941372684958662,0.167746085889498,0.0948320090051144,0.1980498589762462,-0.1992730314841147,2.3239923644872205,1.260579280737237,0.2372913846551423,0.1871652616079112,-0.0441835022434897,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0449082852749279,-0.2736873448140274,-0.4115446424718348,6,0.6058092033130379,0,0,0,1,0,0,-0.4471141916110865,0,1,0,0,0,0,1.6612010403508315,0,0,0,0,1,0,0,1,0,0,1,0,Dropout
0,0.3813357634933395,0,0,1,1,0,1,0,0.1228727009661067,-0.109105147316254,-0.3108793149329069,-0.2283858706856607,0.4355002977299062,-0.1992730314841147,0.2388446241857525,-0.1057260041908648,-0.016033201665888,0.1871652616079112,0.5316080339792087,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0854814441684525,0.4517308875667858,0.2285829312250357,3,-1.1861007022743564,1,0,0,0,0,0,-1.0806930460913706,1,0,0,0,0,0,-0.1733355054584742,0,0,0,1,0,0,0,1,0,0,1,2,Graduate
0,0.0498523830189085,0,0,0,1,0,0,0,-0.3008130582498372,-0.5123475631283743,0.8856841871231055,-0.2283858706856607,0.3838806371312845,-0.1992730314841147,-0.2824423108896146,-0.5611610991668988,0.4906159709761728,-0.1445731668189316,0.1477470098307431,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2796097982730127,0.3646806996810882,-0.3769431520017338,2,0.6058092033130379,0,0,0,1,0,0,0.8200435173494817,0,0,0,1,0,0,-0.1733355054584742,0,0,0,1,0,0,0,0,1,0,0,1,Enrolled
1,0.6575719138886988,0,0,0,1,0,0,0,-0.3008130582498372,-0.109105147316254,1.124996887534308,0.4180498886958897,0.9636091330850364,-0.1992730314841147,-0.2824423108896146,-0.1057260041908648,0.2372913846551423,0.518903690034754,0.7235385460534415,-0.199440991148615,1.476924272807967,1.1370048489905784,-1.7896667428492534,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8272466619352101,0.8869818269952736,-0.3104018241746165,0,0.0085059014505731,0,0,1,0,0,0,2.08720122631005,0,0,0,0,0,1,-0.1733355054584742,0,0,0,1,0,0,1,0,0,0,0,2,Graduate
